source_id,section,unit,subsection,source_order,word_raw,word,flags
3027,基础词,14,词汇预览,87,edible,edible,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3028,基础词,14,词汇预览,88,reassure,reassure,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3029,基础词,15,词汇预览,1,sob,sob,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3030,基础词,15,词汇预览,2,hike,hike,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3031,基础词,15,词汇预览,3,lick,lick,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3032,基础词,15,词汇预览,4,☐ metal,metal,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3033,基础词,15,词汇预览,5,☐oriental,oriental,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3034,基础词,15,词汇预览,6,poster,poster,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3035,基础词,15,词汇预览,7,repel,repel,double_column_ocr_review_needed
3036,基础词,15,词汇预览,8,sober,sober,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3037,基础词,15,词汇预览,9,historical,historical,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3038,基础词,15,词汇预览,10,☐ lid,lid,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3039,基础词,15,词汇预览,11,lie,lie,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3040,基础词,15,词汇预览,12,☐ metaphor,metaphor,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3041,基础词,15,词汇预览,13,☐orientation,orientation,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3042,基础词,15,词汇预览,14,postman,postman,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3043,基础词,15,词汇预览,15,repertoire,repertoire,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3044,基础词,15,词汇预览,16,software,software,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3045,基础词,15,词汇预览,17,☐ historian,historian,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3046,基础词,15,词汇预览,18,metre/meter,metre/meter,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3047,基础词,15,词汇预览,19,pop,pop,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3048,基础词,15,词汇预览,20,postpone,postpone,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3049,基础词,15,词汇预览,21,☐ repetition,repetition,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3050,基础词,15,词汇预览,22,soil,soil,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3051,基础词,15,词汇预览,23,☐ hinge,hinge,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3052,基础词,15,词汇预览,24,life,life,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3053,基础词,15,词汇预览,25,☐ metric,metric,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3054,基础词,15,词汇预览,26,pope,pope,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3055,基础词,15,词汇预览,27,posture,posture,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3056,基础词,15,词汇预览,28,tire,tire,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3057,基础词,15,词汇预览,29,solar,solar,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3058,基础词,15,词汇预览,30,☐ hip,hip,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3059,基础词,15,词汇预览,31,☐ lifetime,lifetime,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3060,基础词,15,词汇预览,32,☐ metropolitan,metropolitan,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3061,基础词,15,词汇预览,33,popular,popular,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3062,基础词,15,词汇预览,34,remnant,remnant,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3063,基础词,15,词汇预览,35,tiresome,tiresome,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3064,基础词,15,词汇预览,36,sole,sole,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3065,基础词,15,词汇预览,37,☐ hire,hire,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3066,基础词,15,词汇预览,38,lift,lift,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3067,基础词,15,词汇预览,39,none,none,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3068,基础词,15,词汇预览,40,porcelain,porcelain,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3069,基础词,15,词汇预览,41,insert,insert,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3070,基础词,15,词汇预览,42,renaissance,renaissance,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3071,基础词,15,词汇预览,43,☐ tissue,tissue,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3072,基础词,15,词汇预览,44,solemn,solemn,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3073,基础词,15,词汇预览,45,merchandise,merchandise,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3074,基础词,15,词汇预览,46,nonsense,nonsense,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3075,基础词,15,词汇预览,47,portable,portable,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3076,基础词,15,词汇预览,48,renew,renew,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3077,基础词,15,词汇预览,49,☐ toil,toil,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3078,基础词,15,词汇预览,50,solid,solid,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3079,基础词,15,词汇预览,51,☐inside,inside,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3080,基础词,15,词汇预览,52,merchant,merchant,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3081,基础词,15,词汇预览,53,oral,oral,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3082,基础词,15,词汇预览,54,porter,porter,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3083,基础词,15,词汇预览,55,renovate,renovate,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3084,基础词,15,词汇预览,56,☐blame,blame,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3085,基础词,15,词汇预览,57,blade,blade,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3086,基础词,15,词汇预览,58,☐ solidarity,solidarity,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3087,基础词,15,词汇预览,59,☐ insight,insight,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3088,基础词,15,词汇预览,60,mercury,mercury,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3089,基础词,15,词汇预览,61,☐orbit,orbit,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3090,基础词,15,词汇预览,62,portfolio,portfolio,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3091,基础词,15,词汇预览,63,rent,rent,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3092,基础词,15,词汇预览,64,solo,solo,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3093,基础词,15,词汇预览,65,insist,insist,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3094,基础词,15,词汇预览,66,mercy,mercy,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3095,基础词,15,词汇预览,67,☐ order,order,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3096,基础词,15,词汇预览,68,portrait,portrait,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3097,基础词,15,词汇预览,69,repair,repair,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3098,基础词,15,词汇预览,70,☐ blast,blast,marked_in_preview;double_column_ocr_review_needed
3099,基础词,15,词汇预览,71,somewhat,somewhat,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3100,基础词,15,词汇预览,72,inspect,inspect,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3101,基础词,15,词汇预览,73,merge,merge,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3102,基础词,15,词汇预览,74,☐ orderly,orderly,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3103,基础词,15,词汇预览,75,portray,portray,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3104,基础词,15,词汇预览,76,repay,repay,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3105,基础词,15,词汇预览,77,☐blaze,blaze,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3106,基础词,15,词汇预览,78,hierarchy,hierarchy,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3107,基础词,15,词汇预览,79,inspiration,inspiration,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3108,基础词,15,词汇预览,80,merit,merit,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3109,基础词,15,词汇预览,81,☐ordinary,ordinary,marked_in_preview;double_column_ocr_review_needed
3110,基础词,15,词汇预览,82,☐merry,merry,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3111,基础词,15,词汇预览,83,post,post,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3112,基础词,15,词汇预览,84,☐ repeat,repeat,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3113,基础词,15,词汇预览,85,☐ hijack,hijack,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3114,基础词,15,词汇预览,86,☐ inspire,inspire,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3115,基础词,15,词汇预览,87,orient,orient,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3116,基础词,15,词汇预览,88,postage,postage,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3117,基础词,15,词汇预览,89,☐ repeatedly,repeatedly,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3118,基础词,16,词汇预览,1,hop,hop,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3119,基础词,16,词汇预览,2,☐ instrumental,instrumental,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3120,基础词,16,词汇预览,3,☐ missile,missile,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3121,基础词,16,词汇预览,4,spray,spray,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3122,基础词,16,词汇预览,5,trade,trade,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3123,基础词,16,词汇预览,6,conscientious,conscientious,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3124,基础词,16,词汇预览,7,wise,wise,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3125,基础词,16,词汇预览,8,hook,hook,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3126,基础词,16,词汇预览,9,☐ insulate,insulate,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3127,基础词,16,词汇预览,10,☐ missing,missing,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3128,基础词,16,词汇预览,11,☐ spring,spring,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3129,基础词,16,词汇预览,12,□trademark,trademark,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3130,基础词,16,词汇预览,13,consecutive,consecutive,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3131,基础词,16,词汇预览,14,wisdom,wisdom,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3132,基础词,16,词汇预览,15,hormone,hormone,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3133,基础词,16,词汇预览,16,☐insult,insult,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3134,基础词,16,词汇预览,17,mission,mission,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3135,基础词,16,词汇预览,18,sprinkle,sprinkle,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3136,基础词,16,词汇预览,19,☐traffic,traffic,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3137,基础词,16,词汇预览,20,consensus,consensus,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3138,基础词,16,词汇预览,21,☐ witch,witch,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3139,基础词,16,词汇预览,22,horn,horn,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3140,基础词,16,词汇预览,23,liquid,liquid,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3141,基础词,16,词汇预览,24,missionary,missionary,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3142,基础词,16,词汇预览,25,sprout,sprout,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3143,基础词,16,词汇预览,26,around,around,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3144,基础词,16,词汇预览,27,consent,consent,double_column_ocr_review_needed
3145,基础词,16,词汇预览,28,☐withhold,withhold,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3146,基础词,16,词汇预览,29,horrible,horrible,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3147,基础词,16,词汇预览,30,liquor,liquor,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3148,基础词,16,词汇预览,31,nuclear,nuclear,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3149,基础词,16,词汇预览,32,square,square,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3150,基础词,16,词汇预览,33,☐ arrange,arrange,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3151,基础词,16,词汇预览,34,consolidate,consolidate,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3152,基础词,16,词汇预览,35,☐within,within,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3153,基础词,16,词汇预览,36,horror,horror,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3154,基础词,16,词汇预览,37,☐ litter,litter,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3155,基础词,16,词汇预览,38,☐ nucleus,nucleus,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3156,基础词,16,词汇预览,39,squeeze,squeeze,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
3157,基础词,16,词汇预览,40,arrest,arrest,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
